,file_path,date,time,label,segment,skew_d_0,kur_d_0,skew_s_0,kur_s_0,skew_d_1,kur_d_1,skew_s_1,kur_s_1,skew_d_2,kur_d_2,skew_s_2,kur_s_2,skew_d_3,kur_d_3,skew_s_3,kur_s_3,skew_d_4,kur_d_4,skew_s_4,kur_s_4,skew_d_5,kur_d_5,skew_s_5,kur_s_5,skew_d_6,kur_d_6,skew_s_6,kur_s_6,skew_d_7,kur_d_7,skew_s_7,kur_s_7,skew_d_8,kur_d_8,skew_s_8,kur_s_8,skew_d_9,kur_d_9,skew_s_9,kur_s_9,skew_d_10,kur_d_10,skew_s_10,kur_s_10,skew_d_11,kur_d_11,skew_s_11,kur_s_11,skew_d_12,kur_d_12,skew_s_12,kur_s_12,skew_d_13,kur_d_13,skew_s_13,kur_s_13,skew_d_14,kur_d_14,skew_s_14,kur_s_14
10,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_31,2019.02.26,1:03:30,leak,1VA_2VA,-1.72927283,1.590018343,-1.655118803,1.327001622,-1.795323513,1.638819199,-1.651578926,1.240471624,2.025646344,2.660869256,-1.755658207,1.501353201,-2.423269591,4.626195718,-1.756710515,1.511061442,-0.450907264,3.981173367,-2.115500098,3.040958981,2.02605632,2.5975802,1.835137874,1.80631278,-0.444696816,-1.043932514,-0.3643941,-1.130636875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_32,2019.02.26,1:04:00,leak,1VA_2VA,-1.562423584,1.025403402,-1.517647087,0.884505271,1.648472886,1.160498503,-1.658517599,1.152498071,-1.587913798,0.898399998,-1.761522067,1.532339303,2.398902023,4.901285472,-2.016104993,2.596864363,-1.954161566,2.956432198,1.617753304,1.034025461,-0.994824726,-0.832760192,-1.043172842,-0.585553019,0.353134513,-1.474024328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_33,2019.02.26,1:04:30,leak,1VA_2VA,-0.507992909,-1.242735414,-0.583712074,-1.137384869,-0.911035966,-0.648086832,-0.679284177,-1.170004253,-0.616103365,-1.228767607,-0.923935422,-0.720893777,-0.470886053,-0.982332414,-0.756884149,-1.05464687,-0.372040469,-1.398571405,-0.393136233,-1.287544445,-1.130667684,-0.276433526,0.959473233,-0.638310728,-1.049572024,-0.424374206,0,0,0.778975955,-1.024388142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_34,2019.02.26,1:05:00,leak,1VA_2VA,-0.489468368,-1.2359624,-0.554557298,-1.154919498,-0.657919815,-1.145129026,0.444813942,-1.526941369,1.047827839,-0.482657258,0.901980172,-0.710153316,-0.901913518,-0.745537235,0.688085403,-0.000938397,-0.565466821,-1.321479178,-0.427621192,1.24852386,-0.639072607,-1.198498508,-0.355487279,-1.4576068,0.494742567,-1.433013953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_35,2019.02.26,1:05:30,leak,1VA_2VA,-1.412736706,0.525858205,-1.451428335,0.663539035,-1.572776752,0.920709224,-1.661381827,1.339174411,1.232267966,-0.159426659,-1.335345137,0.20424966,1.201089096,-0.215700853,1.974561324,2.451348869,-1.277504241,-0.007475452,-1.319990112,1.015370897,-0.631727426,0.884332322,-4.517335004,22.5427105,-0.312327591,-1.465629877,-1.729929223,1.436411657,0,0,-0.244955352,-1.533290995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_36,2019.02.26,1:06:00,leak,1VA_2VA,-2.623205564,5.717986801,-2.520585905,5.13112167,-2.327611696,3.911620453,2.870257628,6.895041447,2.280500808,3.657591328,3.449445985,11.64978897,2.606638162,5.360804223,-2.734001993,6.084023071,2.022427694,5.179651985,-2.881453954,6.972384593,3.159535611,11.58636301,1.723348013,3.379690673,-0.202383069,-1.282279448,2.40317286,4.383413246,0,0,-0.111255051,-1.155188734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_37,2019.02.26,1:06:30,leak,1VA_2VA,-8.866001898,179.593872,-14.19818088,299.2262073,-7.534609584,59.88065317,0.638629712,4.070772317,6.350839458,40.88912069,-0.293258705,2.011562579,6.100194382,41.22357715,-0.525452172,-1.161428583,0.41605106,5.48774296,0.670162234,-1.199518203,-0.494358814,-1.1894412,0.522267775,-0.388292121,0,0,0.143998385,-0.767971933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_38,2019.02.26,1:07:00,leak,1VA_2VA,-0.740371205,-0.907125656,-13.26159767,310.3745543,0.600028713,-1.290854785,2.284802393,25.74783554,-0.762894758,-1.021455543,-0.701034787,-0.981730107,0.587063009,-1.343109044,0.673870046,-1.095836184,0.825461834,-0.937385823,0.830487778,-0.95093937,0.928945328,-0.703411875,1.117395465,-0.341407883,-0.671393254,-1.193875476,-0.407165152,-1.474237803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_39,2019.02.26,1:07:30,leak,1VA_2VA,-1.375439859,0.416874935,-1.41572854,0.52115356,1.06360418,-0.592833431,1.187505933,-0.267462723,-1.567822496,0.855451879,-1.179948621,-0.289509569,-1.777965619,1.625824141,1.286928946,0.050505248,1.427880711,0.409587096,-1.368781802,0.357780806,1.534321689,0.766343388,0.010561143,0.775227582,0.098098426,-0.796333662,-1.700762009,1.822513464,-0.933584219,-0.419399081,-1.392688215,0.373540012,0,0,-0.361884484,-1.662113891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_40,2019.02.26,1:08:00,leak,1VA_2VA,-15.9684969,324.2699794,-16.72890972,363.8279631,0.190231571,0.393122782,2.838488538,31.28841971,-3.029542246,67.50337021,-0.402359896,6.863512195,-0.699539904,-1.001483706,-0.724408678,-0.967483794,0.831137196,-0.928643842,0.445566968,-1.463104242,-0.615158343,-1.287561273,-0.758287716,2.707330473,0.121214081,-1.588442774,-0.159674106,-1.54791635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_41,2019.02.26,1:08:30,leak,1VA_2VA,-1.622937017,1.224035109,-1.571255959,1.04065602,-1.317359908,0.051609647,1.409941498,0.336341079,1.72682626,1.392251822,1.234096463,1.737512574,2.024214693,2.590663125,1.774701012,1.563323449,-1.69894151,1.314519879,1.893663612,2.093589067,1.326150033,0.049293144,1.985366451,2.522159905,1.555890632,0.831115813,-1.314986679,0.187837041,1.102592217,-0.406979614,-0.611222406,-1.103066685,0.298928871,-0.370971629,0,0,-0.30969492,-1.111604626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_42,2019.02.26,1:09:00,leak,1VA_2VA,-1.375911997,0.441713566,-1.429442137,0.602092288,-1.400109801,0.391191161,-1.570439822,0.854682462,1.576263382,0.923807636,-0.981581157,-0.801350019,-1.184295028,-0.245046819,1.256932613,-0.091252377,-1.33211948,0.539096882,-1.678916435,1.286997524,-1.127882804,0.816894532,1.165543378,0.293132046,-0.570864586,-1.301807252,-0.373706868,-1.234707293,0.345902498,-1.556763272,0,0,0.681810336,-0.892163388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_43,2019.02.26,1:09:30,leak,1VA_2VA,-1.85801285,2.057340486,-1.86951665,2.094637799,2.110978351,2.922899047,2.079874921,2.793733115,2.156874225,3.1778609,2.247635091,3.561152928,-1.911120683,2.080906202,-1.969413782,2.327266642,2.27574571,7.287301382,2.880625521,7.421368772,-2.235794718,3.514947377,-2.217903907,3.425753346,-1.764925294,5.786327572,-0.46122656,-0.775489411,1.780431672,1.632478204,1.601224012,1.132804643,-0.152432148,-1.44359989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_44,2019.02.26,1:10:00,leak,1VA_2VA,-15.78674358,341.9548721,-16.79890593,380.5133299,0.009653112,-0.568890668,0.66049696,4.619695352,-0.823764282,-0.811366543,-1.996861834,30.47514281,-0.82563748,-0.998443079,-0.807360924,-0.839209508,-0.825243409,-0.976674972,0.462886786,-1.371148792,-1.114272233,-0.327546343,-0.097876232,-1.61746035,0.764605577,-1.072364019,-0.11999885,-1.444811169,0.61643188,-1.247270268,0.173922996,-1.576221403,-0.226144101,-1.562726606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_45,2019.02.26,1:10:30,leak,1VA_2VA,-2.219206154,3.633079007,-2.240640113,3.729176708,-2.409127156,4.383888147,-0.061190445,4.190280498,2.320192668,3.918007477,-2.144381993,3.073152228,1.866595267,1.838314091,1.842719663,8.467293929,-4.3622983,24.89848819,-2.439905284,4.512717902,-0.396678512,2.122730298,-3.080375209,8.438983367,1.905175942,2.719510375,2.079357614,2.845887252,0.470851487,-0.946283039,0.760972191,-1.214355485,0.19615105,-1.49518297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_46,2019.02.26,1:11:00,leak,1VA_2VA,-1.581269971,1.077459424,-1.545396159,0.926780378,-1.545257902,0.766343886,1.258129519,-0.128624375,1.457746122,0.487424911,1.501763194,0.619504257,-1.305275614,0.028880432,1.724840244,3.397367239,1.597105698,1.006271091,-1.45436537,0.676393954,-1.356395455,0.180569066,1.183019857,-0.239569363,-1.786839095,1.71707917,-1.608898558,1.033346629,0.525087454,-1.31658302,0.68580366,-1.224977452,0.439429152,-1.341662276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_47,2019.02.26,1:11:30,leak,1VA_2VA,-2.217676531,3.620852537,-2.25568982,3.808579878,2.280802167,3.714520645,-2.615814046,5.681839704,2.719179912,6.020225899,-1.960761437,2.274512941,-2.314204791,3.866135457,1.928857638,2.105714041,1.938097778,2.372116379,-1.904407369,2.000609047,-2.309163178,4.411871218,-2.134178075,2.995971207,1.890715209,2.270156874,0.698696315,2.079637809,0.284313339,-1.719159426,0.4023732,-0.369883529,0,0,0.248410692,-1.466374603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_48,2019.02.26,1:12:00,leak,1VA_2VA,-1.450442869,0.648078157,-1.534381681,0.927794649,1.555419158,2.665228781,1.445080179,0.491008625,1.711066923,1.375713387,-1.710808453,1.382804713,-1.563126921,0.845379406,1.491868563,0.581348659,-1.550284664,0.780703326,-1.460157127,4.259320173,-1.461032389,1.144164714,1.820836464,1.802106991,1.315679712,0.145708599,-1.409569959,0.327889442,-0.028851585,-1.1164737,-0.280178708,-1.085236318,0,0,0.141272945,-1.494981872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_49,2019.02.26,1:12:30,leak,1VA_2VA,-1.51231083,0.857789773,-1.502666383,0.835838976,1.302897221,0.010482365,-1.448692782,0.456483389,-1.704741782,1.368420268,-1.925764503,2.19681958,1.565724288,0.851153259,-1.933016949,2.25634372,1.727463002,1.430615013,1.566308545,0.858267817,1.974232373,2.412906085,-2.357463049,4.315077502,-1.558947539,0.989516371,1.705173747,1.325262362,-1.159310653,-0.036724535,-0.008685942,-0.34056175,0,0,-1.019254213,-0.484965358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_50,2019.02.26,1:13:00,leak,1VA_2VA,-2.077450639,2.991136858,-2.154186945,3.333864279,2.226309655,3.529832257,-1.974993043,2.343737839,-1.871363104,1.911392921,1.85876677,1.804931621,-1.804477519,1.688856389,-2.698476956,5.969423749,5.25578736,29.55638878,2.228794222,3.444081702,0.677305896,0.49111137,2.419082155,4.442058252,1.930901889,2.304237394,2.93720255,7.483011969,0.197156554,-1.517125502,-1.852418249,1.981287679,0,0,-0.569894881,-1.212760892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_51,2019.02.26,1:13:30,leak,1VA_2VA,-2.134071592,3.237116804,-2.078647522,2.994992005,2.333040186,4.536523248,-2.107518437,3.085981053,2.492649821,4.761958379,2.186553939,3.304445191,-1.938468641,2.684311512,-1.889021896,1.99490708,-2.495248036,4.828044463,1.816474249,1.713734787,-2.410461011,4.370579412,1.111519863,3.047572772,-0.840426418,5.001105326,-0.244699454,-0.73243726,-0.130760624,-1.169713943,0.094595802,-1.475399191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_52,2019.02.26,1:14:00,leak,1VA_2VA,-1.641285494,1.277756225,-1.680646974,1.416709729,1.770770078,1.636812833,1.50852898,0.64143198,-1.545350398,0.798415948,-1.425269664,0.346123308,1.507751182,0.622985874,1.715501581,1.35678721,-2.470778008,4.90301192,0.171288404,-1.443940669,1.688446591,1.692665048,0,0,2.234998968,3.878918492,0,0,-1.085492352,-0.106068026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_53,2019.02.26,1:14:30,leak,1VA_2VA,-1.383984242,0.44557209,-1.407523141,0.524508024,1.289830586,0.080413273,-1.493618185,0.7495152,1.237268324,0.179678726,-1.082444951,-0.215397964,0.205092982,1.590598071,1.228860481,-0.217488088,1.968810629,4.110968046,-1.223621583,-0.151381597,-2.264276735,3.99254773,2.60672931,8.568261019,-0.316881178,-1.496878494,-1.968053903,2.397949053,0,0,0.490117603,-0.330782999,0,0,0.060386981,-1.563989757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_54,2019.02.26,1:15:00,leak,1VA_2VA,-1.611336308,1.151280203,-1.688876334,1.44678109,1.406594917,0.337546107,-1.337697627,3.562558138,1.436794294,0.448907533,-1.525162508,0.74127403,-1.744184979,1.463073334,1.49076933,0.594173822,1.295065439,1.13544366,-1.472090448,0.531139565,-0.659666749,2.183957574,1.374414401,0.231572319,-1.416507372,0.385163423,-1.31899804,0.057873815,1.153355179,-0.219116509,2.301198153,4.089732722,0.243194859,-1.709072565,0.235237132,-1.036995599,0,0,-0.026896561,-1.553107734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_55,2019.02.26,1:15:30,leak,1VA_2VA,-2.055598756,2.923365264,-2.015410921,2.729481448,-2.077628198,2.776843685,-1.998620373,2.470207222,-2.220489022,3.905458721,1.968579069,2.335092606,-2.819907642,6.759665557,-2.243097342,3.632713539,2.164796918,3.179896865,2.042145687,2.617072407,2.318030722,3.939497116,2.184849546,3.295273129,-1.841923185,1.788537781,-1.851976941,1.815313765,-1.740920335,1.909413666,-2.258655713,3.744327614,-1.705642626,1.474796012,-0.175666291,-1.560066088,0.105160962,-1.363983756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_56,2019.02.26,1:16:00,leak,1VA_2VA,-15.8337749,285.3710415,-0.808381857,-0.846333835,11.13528584,160.3660506,-0.76685627,-1.020792609,-3.15658109,34.67409772,1.112581524,-0.383940135,-0.852581517,-0.759767192,1.22730564,-0.079709479,0.5278249,-1.424543358,1.596494232,1.0548679,0.805503167,-1.000928169,-1.033553181,-0.561312632,0.33828435,-1.078692505,-1.280583426,0.077085119,0,0,0.769393687,-1.065996091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_57,2019.02.26,1:16:30,leak,1VA_2VA,-0.8096745,-0.836150706,-15.45983283,376.454873,-0.738110169,-1.134572957,1.742696918,20.75098051,-0.171811393,1.712084363,-0.853236538,-0.750310624,-0.863257807,-0.901729777,0.807735772,-0.995402528,-0.961855225,-0.691654832,-0.625159845,-1.305450781,-1.098517688,-0.375174053,0.729420254,-1.06151285,-1.164271122,-0.211990377,0.926944747,0.036229042,0.833891158,-0.936866427,0.505019858,-1.389536347,1.177224943,0.219029109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_58,2019.02.26,1:17:00,leak,1VA_2VA,-0.818661371,-0.813883607,-0.762691038,-0.930718042,-0.402365917,0.745668362,-1.093913493,0.027243444,0.540453026,-1.388400688,-1.460396958,0.771290761,-0.569258987,-1.331207366,0.861234556,-0.938815124,0.728874807,-0.512754348,-0.604904499,-1.361744219,1.006297008,-0.614202678,-0.494274166,-0.572562129,-0.799613566,-1.009834968,-1.19587381,-0.179766526,0.136817307,-1.473871031,0.640404522,-1.26363858,0,0,0.782024585,-0.249156963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_59,2019.02.26,1:17:30,leak,1VA_2VA,-1.509300593,0.849510486,-1.443903013,0.602883684,1.678527229,1.259243821,-1.675351278,1.250000378,-1.482929519,0.59099301,1.444382007,0.429626749,-1.174701844,-0.323894398,1.208317333,-0.349760971,-1.446091612,0.548455941,1.862072274,1.931282981,-1.572834799,0.892729915,2.119044567,3.042698485,0.995549333,-0.627786679,-1.616542685,1.00927342,1.662890645,1.884182051,1.043661005,-0.539676656,-0.322800007,-1.660858077,0.864471023,-0.838649043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,./dataset_resized/leak/fluctuate_leak_disaster/QNL_1VA_2VA_2019.02.26_60,2019.02.26,1:18:00,leak,1VA_2VA,-1.216927287,0.024851871,-1.222695203,0.014192842,-1.337730693,0.191329108,0.986524419,-0.697219466,-1.189822042,-0.218778074,1.135108122,-0.370958103,1.094932466,-0.462339963,-1.035792729,-0.615712666,-1.588277809,0.968916368,0.941212215,-0.889084473,1.225910422,-0.159611277,0.628218648,-1.435123556,-0.284671573,-0.751335977,1.388330645,0.302789418,-0.931542617,-0.732170569,-0.391456944,-1.211052495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
